시도,시군구,시설명,주소,전화번호,팩스번호,홈페이지 주소,주차대수,공-사설 구분,최초안치기간,연장가능년,연장가능횟수,식당,매점,주차장,유족대기실,장애인편의시설
충청남도,천안시 동남구,재단법인 로엠(봉안시설),충청남도 천안시 동남구 광덕면 광덕로 383 (신덕리),1544-4471,041-567-0535,www.hurian.com,"1,000",사설,0,0,0,설치,설치,설치,설치,미설치
충청남도,계룡시,재단법인 아너스홈,"충청남도 계룡시 두마면 제1산단로 132, 재단법인 아너스홈 ",042-585-0536,,,100,사설,0,0,0,미설치,미설치,설치,미설치,미설치
충청남도,공주시,정안수목장 봉안당,충청남도 공주시 정안면 차령고개로 17-55 (사현리),1599-9914,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
충청남도,논산시,지장정사 연화대,"충청남도 논산시 노성면 화곡안길 103 (화곡리, 지장정사,템플스테이,연화대,법륜종재단)",041-732-5629,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
충청남도,천안시 서북구,천안노블랜드하늘공원 봉안담,충청남도 천안시 서북구 입장면 시장리2길 77 (시장리),041-587-2100,041-587-2103,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
충청남도,천안시 서북구,천안노블랜드하늘공원 봉안당,충청남도 천안시 서북구 입장면 시장리2길 77 (시장리),041-587-2100,041-587-2103,www.nobleland.or.kr,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
충청남도,천안시 동남구,천안추모공원 봉안당,충청남도 천안시 동남구 광덕면 밤나무골길 38 (원덕리),041-529-5142,,www.cauc.or.kr/_chpark/,0,공설,15,15,2,설치,미설치,설치,설치,설치
충청남도,청양군,청양군추모공원(봉안당),충청남도 청양군 화성면 신수길 142-18 (수정리),041-940-2086,,https://www.cheongyang.go.kr//kor/sub06_01_11.do,24,공설,30,30,1,미설치,미설치,설치,미설치,미설치
충청남도,태안군,태안군 영묘전,"충청남도 태안군 남면 저드래길 116-304 (당암리, 태안군공설영묘)",041-675-1809,,https://www.taean.go.kr/life/sub01_11.do,150,공설,30,30,1,미설치,미설치,설치,설치,미설치
충청남도,당진시,하늘소망추모관,충청남도 당진시 송악읍 조비실길 43-26 (영천리),041-353-9882,041-357-6161,shmp9882.modoo.at/ ,48,사설,99,99,99,설치,미설치,설치,설치,설치
충청남도,아산시,혜명사 봉안당,충청남도 아산시 염치읍 쌍죽길 133-7 (쌍죽리),041-543-1477,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
충청남도,홍성군,홍성군공원묘지 가족봉안묘,충청남도 홍성군 갈산면 갈산서길170번길 109-47 (부기리),041-630-9823,041-630-9823,,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
충청남도,홍성군,홍성추모공원봉안당,충남 홍성군 금마면 금마로516번길 85,041-633-7780,,choomo.hongseong.go.kr,0,공설,0,0,0,설치,설치,설치,설치,미설치
전북특별자치도,군산시,(재)봉황공원묘지 봉안묘,전북특별자치도 군산시 임피면 미원리 산100-1,063-453-5533,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
전북특별자치도,군산시,(재)성산공원 봉안묘,"전북특별자치도 군산시 성산면 왕골로 239-29 (대명리, 성산공원)",063-453-5510,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
전북특별자치도,군산시,(재)성산공원 추모관,"전북특별자치도 군산시 성산면 왕골로 239-29 (대명리, 성산공원)",063-453-5510,,www.ssmemorialpark.co.kr,230,사설,99,99,99,미설치,설치,설치,설치,미설치
전북특별자치도,김제시,(재)지평선전북공원묘원(봉안),전북특별자치도 김제시 금구면 선암1길 290 (선암리),063-546-5011,,blog.naver.com/jb09002 ,100,사설,10,99,99,미설치,미설치,설치,설치,미설치
전북특별자치도,완주군,(재)천주교유지재단 천호성지,"전라북도 완주군 비봉면 천호성지길 124 (내월리, 천호성지)",063-262-1014,,www.cheonhos.org,300,사설,0,0,0,미설치,미설치,설치,설치,미설치
전북특별자치도,김제시,(재)평화원,전북특별자치도 김제시 공덕면 대산2길 47-22 (공덕리),063-853-1023,,,0,사설,15,0,0,미설치,미설치,설치,미설치,미설치
전북특별자치도,무주군,(재)하늘공원 봉안당,전북특별자치도 무주군 적상면 방이리 산158-1,063-320-4000,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
전북특별자치도,완주군,(재)호정공원(봉안),전북특별자치도 완주군 화산면 운곡로 381-64 (운곡리),063-214-1009,,www.hjcloud9.com/,480,사설,99,99,99,미설치,미설치,설치,설치,설치
전북특별자치도,고창군,고창군추모의집,"전북특별자치도 고창군 부안면 복분자로 559 (용산리, 고창군추모의집)",063-563-4994,,,40,공설,10,10,5,미설치,미설치,설치,미설치,미설치
전북특별자치도,군산시,군산시추모관,"전북특별자치도 군산시 임피면 서원석곡로 436-34 (보석리, 승화원)",063-454-7952,,,0,공설,0,0,0,미설치,미설치,설치,설치,미설치
전북특별자치도,전주시 완산구,그린피아추모공원,"전북특별자치도 전주시 완산구 쑥고개옛길 51 (삼천동3가, 그린피아추모공원)",063-237-1009,,greenpiapark.com,0,사설,99,99,0,설치,설치,설치,설치,설치
전북특별자치도,순창군,금화추모관,"전북특별자치도 순창군 순창읍 담순로 951-67 (백산리, 금화사)",063-652-6022,02-652-6071,금화추모관.com,50,사설,15,0,99,미설치,미설치,설치,미설치,미설치
전북특별자치도,남원시,남원시승화당,전북특별자치도 남원시 솔터길 40-36 (광치동),063-632-5874,,,0,공설,0,0,0,미설치,미설치,설치,설치,미설치
전북특별자치도,전주시 완산구,모악추모공원,"전북특별자치도 전주시 완산구 우림로 714 (용복동, 모악납골당)",1577-3525,,www.moakpark.co.kr,150,사설,99,99,0,미설치,미설치,설치,설치,설치
전북특별자치도,무주군,무주추모의집(봉안),"전북특별자치도 무주군 무주읍 괴목로 1359-72 (당산리, 무주추모의집)",063-322-2302,,,0,공설,15,10,4,미설치,미설치,설치,미설치,미설치
전북특별자치도,정읍시,서남권추모공원 봉안담,전북특별자치도 정읍시 감곡면 정읍북로 1850 (통석리),063-539-6726,063-538-6517,,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
전북특별자치도,정읍시,서남권추모공원 제1추모관,전북특별자치도 정읍시 감곡면 정읍북로 1850 (통석리),063-539-6726,063-538-6517,,0,공설,15,15,2,설치,설치,설치,설치,설치
전북특별자치도,정읍시,서남권추모공원 제2추모관,전북특별자치도 정읍시 감곡면 정읍북로 1850 (통석리),063-539-6726,063-538-6517,,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
전북특별자치도,김제시,성모암영락원,전북특별자치도 김제시 만경읍 화포3길 54-9 (화포리),063-544-0869,,,50,사설,99,0,0,미설치,미설치,설치,미설치,미설치
전북특별자치도,익산시,영모묘원 대원전,"전북특별자치도 익산시 왕궁면 호반로 173-45 (동봉리, 영모묘원납골당)",063-836-4311,,,"1,000",사설,30,0,0,설치,미설치,설치,설치,설치
전북특별자치도,완주군,완주군 추모의집,전북특별자치도 완주군 봉동읍 우주로 270-68 (구암리),063-290-2208,,,0,공설,"2,004",10,2,미설치,미설치,설치,설치,미설치
전북특별자치도,부안군,용화사 봉안당,"전북특별자치도 부안군 행안면 미륵골길 43 (역리, 용화사)",063-584-4919,,,8,사설,30,30,3,미설치,미설치,설치,미설치,미설치
전북특별자치도,익산시,익산시 추모의집 제1관,"전북특별자치도 익산시 무왕로 1471-63 (석왕동, 익산공원묘지)",063-859-3840,,,0,공설,0,0,0,미설치,미설치,설치,설치,미설치
전북특별자치도,익산시,익산시 추모의집 제2관,"전북특별자치도 익산시 무왕로 1471-63 (석왕동, 익산공원묘지)",063-859-3847,063-859-5072,,0,공설,0,0,0,미설치,미설치,설치,설치,미설치
전북특별자치도,익산시,익산시 추모의집 제3관,"전북특별자치도 익산시 무왕로 1471-63 (석왕동, 익산공원묘지)",063-859-3847,,,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
전북특별자치도,익산시,익산추모관,전북특별자치도 익산시 석왕동 235,063-722-4400,,,15,사설,1,2,0,미설치,미설치,설치,설치,미설치
전북특별자치도,전주시 완산구,자임추모공원,"전북특별자치도 전주시 완산구 콩쥐팥쥐로 1705-108 (효자동3가, 대복전)",063-236-2294,,jaimpark.com,34,사설,99,99,99,미설치,미설치,설치,설치,설치
전북특별자치도,부안군,재단법인 미륵불교 봉안당,전북특별자치도 부안군 상서면 저기양산길 16-3 (가오리),063-582-5509,,,20,사설,10,10,6,미설치,미설치,설치,설치,미설치
전북특별자치도,전주시 완산구,전주추모관,전북특별자치도 전주시 완산구 콩쥐팥쥐로 1705-152 (효자동3가),063-221-7185,,www.jeonjumemorial.com,35,사설,99,99,99,미설치,미설치,설치,설치,미설치
전북특별자치도,전주시 완산구,전주효자공원봉안당,"전북특별자치도 전주시 완산구 콩쥐팥쥐로 1705-138 (효자동3가, 전주승화원)",063-239-2690,,https://www.jjss.or.kr/index.9is?contentUid=ff8080816c5f9de6016cb28f27280028,10,공설,15,15,1,설치,설치,설치,설치,설치
전북특별자치도,전주시 완산구,전주효자공원봉안원,"전북특별자치도 전주시 완산구 콩쥐팥쥐로 1705-138 (효자동3가, 전주승화원)",063-239-2690,,https://www.jjss.or.kr/index.9is?contentUid=ff8080816c5f9de6016cb28f27280028,0,공설,0,0,0,설치,설치,설치,설치,설치
전북특별자치도,전주시,천주교 금상동성당 하늘자리,"전북특별자치도 전주시 덕진구 전진로 107-13 (금상동, 금상동성당)",063-245-0091,,http://wwwkscatholicorkr/,200,사설,45,15,1,미설치,미설치,설치,설치,미설치
전북특별자치도,남원시,태고종관음사 봉안당,"전북특별자치도 남원시 보절면 관음사길 82 (서치리, 관음사)",063-634-4705,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
전북특별자치도,전주시 완산구,효자추모관,"전북특별자치도 전주시 완산구 콩쥐팥쥐로 1705-31 (효자동3가, 효자추모관)",063-227-6811,,www.hyojas.com/,100,사설,99,0,99,미설치,미설치,설치,설치,설치
전라남도,완도군,(사)민족불교해동조계종 해동사,전라남도 완도군 약산면 약산일주로 673 (해동리),061-555-0879,061-372-6011,,100,사설,0,0,0,설치,미설치,설치,설치,설치
전라남도,나주시,(재)남도추모공원,전라남도 나주시 문평면 월암로 1050 (학교리),062-1544-6061,,www.namdopark.kr,500,사설,99,99,0,미설치,설치,설치,설치,설치
전라남도,목포시,(재)메모리힐즈추모공원,전라남도 목포시 용당로384번길 34 (용해동),061-272-0400,061-273-4471,https://www.memoryhills.kr,37,사설,99,99,99,미설치,미설치,설치,설치,설치
전라남도,곡성군,(재)아름다운 청계공원 봉안시설,전라남도 곡성군 곡성읍 청계동로 457 (신기리),061-362-1199,,https://061-362-1199.ezbuilder.co.kr/,0,사설,0,0,0,미설치,미설치,설치,설치,미설치
전라남도,여수시,(재)예다원,전라남도 여수시 소라면 운암길 6 (봉두리),061-665-1004,,www.예다원.kr,50,사설,99,99,0,미설치,설치,설치,미설치,미설치
전라남도,담양군,갑향군립묘원(봉안),"전라남도 담양군 대전면 추성로 468 (갑향리, 갑향공원)",061-380-3383,,,50,공설,15,15,3,미설치,미설치,설치,설치,미설치
전라남도,고흥군,고흥군립하늘공원 봉안당,전라남도 고흥군 고흥읍 호형리 399,061-830-5643,061-830-5880,,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
전라남도,담양군,관음사추모관,전라남도 담양군 담양읍 깊은실길 35 (학동리),061-383-6697,,불교납골당.km114.kr,30,사설,0,0,0,미설치,미설치,설치,설치,미설치
전라남도,광양시,광양시립영세공원 봉안담 ,전라남도 광양시 광양읍 직동1길 300 (죽림리),061-762-4449,061-762-4449,,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
전라남도,광양시,광양시립영세공원 봉안당,전라남도 광양시 광양읍 직동1길 300 (죽림리),061-762-4449,,,0,공설,0,0,0,설치,미설치,설치,설치,미설치
전라남도,고흥군,국립소록도병원 만령당,"전라남도 고흥군 도양읍 소록해안길 65 (소록리, 국립소록도병원)",061-840-0500,,https://www.sorokdo.go.kr/sorokdo/main.do,10,공설,0,0,0,미설치,설치,설치,미설치,미설치
전라남도,나주시,나주납골당,"전라남도 나주시 내영산1길 12-3 (삼영동, 내영사)",061-334-0048,061-332-6330,www.내영사.kr,5,사설,99,0,0,미설치,미설치,설치,설치,미설치
전라남도,해남군,남도광역추모공원 동백당,전라남도 해남군 황산면 호교길 241-250 (일신리),061-530-5141,061-530-5582,,189,공설,15,15,2,설치,설치,설치,설치,설치
전라남도,해남군,남도광역추모공원 매화당,전라남도 해남군 황산면 호교길 241-250 (원호리),061-530-5141,061-530-5582,,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
전라남도,담양군,대덕스카이캐슬 추모관,전라남도 담양군 대덕면 문학리 산 105,061-938-9830,,ddskycastle.kr,200,사설,45,45,1,미설치,미설치,설치,설치,설치
전라남도,화순군,대한불교관음종불문사,"전라남도 화순군 도곡면 고인돌1로 282-65 (효산리, 불문사)",061-372-4567,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
전라남도,보성군,대한불교선각종 정향사,전라남도 보성군 득량면 분지길 25-65 (송곡리),061-3362-2715,,,10,사설,10,99,99,미설치,미설치,설치,미설치,미설치
전라남도,완도군,대한불교조계종 신흥사,"전라남도 완도군 완도읍 청해진남로 101-1 (군내리, 신흥사)",061-554-2634,,www.sinheungsa.net ,20,사설,0,0,0,미설치,미설치,설치,미설치,미설치
전라남도,목포시,목포추모공원 추모의집,전라남도 목포시 고하대로 1140-41 (대양동),061-270-8723,,http://www.mokpopark.com/,50,공설,99,15,1,미설치,미설치,설치,설치,미설치
전라남도,목포시,목포추모관 휴,전라남도 목포시 고하대로 1140-41 (대양동),061-246-1001,,www.mokpopark.com,0,사설,99,0,0,미설치,미설치,미설치,미설치,미설치
전라남도,장성군,백양사 영각당,"전라남도 장성군 북하면 백양로 1239 (약수리, 백양사)",061-392-7502,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
전라남도,진도군,보배숲추모공원 봉안담,"전라남도 진도군 진도읍 진도대로 7363-110 (동외리, 관리사무소)",,,,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
전라남도,목포시,보현정사,전라남도 목포시 삼학로 346-1 (용해동),061-279-7388,061-279-7390,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
전라남도,보성군,봉갑사 납골묘,전라남도 보성군 문덕면 단양길 296-6 (봉갑리),061-853-9979,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
전라남도,고흥군,비봉사 봉안탑,"전라남도 고흥군 도양읍 차경구렁목길 237-46 (용정리, 비봉사)",061-842-3362,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
전라남도,함평군,상상추모공원,전라남도 함평군 함평읍 함장로 933-43 (수호리),061-322-6666,,www.ssmemorypark.com,300,사설,99,99,99,설치,미설치,설치,설치,미설치
전라남도,해남군,서동사,"전라남도 해남군 화원면 절골길 244 (금평리, 서동사)",061-532-0415,061-534-0324,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
전라남도,순천시,순천시립추모공원 제1봉안당,전라남도 순천시 양율길 132 (야흥동),061-749-6168,061-749-4644,https://www.suncheon.go.kr/kr/welfare/0002/0010/0003/,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
전라남도,순천시,순천시립추모공원 제2봉안당,전라남도 순천시 양율길 132 (야흥동),061-749-6168,061-749-4644,https://www.suncheon.go.kr/kr/welfare/0002/0010/0003/,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
전라남도,신안군,신안1004추모관,전라남도 목포시 고하대로 1140-41 (대양동),061-246-1001,,,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
전라남도,장성군,안양사푸른공원,전라남도 장성군 삼계면 용매골길 79 (화산리),061-394-9999,,,0,사설,0,0,0,미설치,미설치,미설치,설치,미설치
전라남도,여수시,여수시 제1추모의 집,"전라남도 여수시 소라면 의곡길 494 (봉두리, 영락공원)",061-659-1795,061-659-5889,,457,공설,15,15,2,미설치,설치,설치,설치,설치
전라남도,여수시,여수시 제2추모의 집,"전라남도 여수시 소라면 의곡길 494 (봉두리, 영락공원)",061-659-1795,061-659-5889,,475,공설,15,15,2,미설치,설치,설치,설치,설치
전라남도,영광군,영광군 공설추모공원 봉안당,전라남도 영광군 군남면 광암로 174,061-351-9870,061-351-9875,,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
전라남도,담양군,오룡군립묘원(봉안),전라남도 담양군 무정면 오룡리 산29,061-380-3384,,,50,공설,15,15,3,미설치,미설치,설치,설치,미설치
전라남도,완도군,완도군추모공원 봉안담,전라남도 완도군 군외면 청해진서로 1702 (삼두리),061-550-5328,,,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
전라남도,여수시,용월사사찰회 봉안당,전라남도 여수시 돌산읍 월전길 129-60 (우두리),061-644-2790,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
전라남도,장성군,장성군추모공원,전라남도 장성군 삼계면 영장로 900 (부성리),061-393-0985,061-390-7050,,140,공설,15,15,3,미설치,미설치,설치,설치,미설치
전라남도,구례군,재단법인 세심사하늘공원,"전라남도 구례군 구례읍 섬진강로 348-33 (계산리, 하늘공원)",061-782-0190,,www.hanulpark.co.kr,0,사설,99,0,0,미설치,미설치,설치,설치,미설치
전라남도,보성군,정광사 연화추모관,전라남도 보성군 조성면 녹색로 4561-51(귀산리),061-858-0034,,,200,사설,0,0,0,미설치,미설치,설치,설치,미설치
전라남도,보성군,존제산 일월사 설법전,전라남도 보성군 율어면 유신길 195 (유신리),061-853-2003,,www.ilwolsa.co.kr,200,사설,99,99,99,설치,설치,설치,설치,미설치
전라남도,여수시,지장대사 극락전봉안당,"전라남도 여수시 돌산읍 몰둠벙길 165(평사리, 지장대사)",061-644-1244,,0616441244.okqr.co.kr/,50,사설,0,0,0,설치,미설치,설치,설치,미설치
전라남도,나주시,지장사 봉안당,전라남도 나주시 왕곡면 신포내동길 14-29 (신포리),,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
전라남도,무안군,천국의계단추모관(재단법인천국),"전라남도 무안군 일로읍 죽사동길 179-126 (지장리, 천국의계단추모관)",061-281-8661,,www.i1009.kr,200,사설,99,0,0,미설치,미설치,설치,설치,설치
전라남도,함평군,천일추모공원,전라남도 함평군 월야면 밀재로 1827 (외치리),061-322-1106,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
전라남도,담양군,천주교 광주교구 담양공원묘원,전라남도 담양군 월산면 월광로 512 (광암리),062-227-7124,,www.gjccp.kr,0,사설,30,30,1,미설치,미설치,설치,설치,미설치
전라남도,무안군,천주교 청계묘원 봉안당,전라남도 무안군 청계면 해안로 752 (도대리),061-454-0735,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
전라남도,해남군,추모관 천상의집,"전라남도 해남군 해남읍 해남로 160-83 (신안리, 선각사)",061-534-1304,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
전라남도,강진군,칠량자연공원봉안시설,"전라남도 강진군 칠량면 삼흥공원길 178-54 (삼흥리, 칠량자연공원묘원)",061-433-2011,061-433-2012,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
전라남도,화순군,학천사추모관,"전라남도 화순군 화순읍 덕음로 940-27 (삼천리, 학천사)",061-375-7631,061-375-7274,www.hakchunsa.kr,70,사설,1,99,99,미설치,미설치,설치,미설치,미설치
전라남도,해남군,화원관광단지공설봉안당,전라남도 해남군 화원면 신덕리 산250,061-530-5541,,,0,공설,0,0,0,미설치,미설치,설치,미설치,미설치
경상북도,영천시,(사)대한불교연화조계종 정림사,경상북도 영천시 화남면 용구길 253-45 (용계리),054-338-6300,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상북도,경산시,(재)금곡장미공원 봉안당,경상북도 경산시 남천면 금곡길 28-75 (금곡리),053-814-8800,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상북도,성주군,(재)남양공원묘원 추모관,경상북도 성주군 선남면 관용로 401-41 (오도리),054-932-4444,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상북도,경주시,(재)법화세계추모관,경상북도 경주시 내남면 내외로 1130-16 (노곡리),054-773-6605,,www.choomo.kr,70,사설,99,99,99,미설치,미설치,설치,설치,설치
경상북도,구미시,(재)선산납골당,경상북도 구미시 옥성면 선상동로 419 (초곡리),054-481-0409,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상북도,영천시,(재)아미타우스 봉안당,"경상북도 영천시 북안면 내서로 139-17 (고지리, 만불사)",054-336-9004,,manbulsa.org,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상북도,영천시,(재)아미타우스 봉안탑,"경상북도 영천시 북안면 내서로 139-17 (고지리, 만불사)",054-336-9004,,manbulsa.org,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상북도,안동시,(재)안동추모공원(봉안당),경상북도 안동시 풍산읍 본마을길 36-69 (노리),054-843-7023,,www.andongpark.net,100,사설,0,0,0,미설치,설치,설치,미설치,미설치
경상북도,영주시,(재)영봉추모공원,경상북도 영주시 이산면 봉화로 140-42 (신암리),054-633-8700,,blog.naver.com/ybmp8700,100,사설,0,0,0,미설치,미설치,설치,설치,미설치
경상북도,경주시,(재)영호공원,경상북도 경주시 건천읍 단석로 1803-94 (송선리),054-751-9666,,www.yeonghopark.or.kr,100,사설,99,99,99,설치,설치,설치,설치,설치
경상북도,성주군,(재)우성공원 봉안당,"경상북도 성주군 선남면 관용로 470-54 (용신리, 우성공원사무소)",054-933-4774,,,0,사설,0,0,0,미설치,미설치,설치,미설치,미설치
경상북도,성주군,(재)우성공원 봉안묘·담,"경상북도 성주군 선남면 관용로 470-54 (용신리, 우성공원사무소)",054-933-4774,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상북도,성주군,(재)우성공원 영남납골당(무연고),"경상북도 성주군 선남면 관용로 470-54 (용신리, 우성공원사무소)",054-933-4774,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상북도,성주군,(재)우성공원 추모관,"경상북도 성주군 선남면 관용로 470-54 (용신리, 우성공원사무소)",054-933-1120,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상북도,칠곡군,(재)조양공원 봉안당,경상북도 칠곡군 지천면 달방길 215 (달서리),054-979-2922,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상북도,칠곡군,(재)청구공원 봉안당,"경상북도 칠곡군 지천면 백송로 258 (백운리, 청구공원)",054-972-1382,,,0,사설,0,0,0,미설치,미설치,설치,미설치,미설치
경상북도,청도군,(재)한국SGI청도평화공원,경상북도 청도군 금천면 석현길 96-7 (소천리),054-996-9897,,,200,사설,30,30,99,미설치,미설치,설치,설치,설치
경상북도,영천시,개원추모공원 봉안탑,경상북도 영천시 신녕면 장수로 2238-28 (화남리),054-336-0992,,www.gwmita.com,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상북도,경주시,경주하늘마루봉안당,경상북도 경주시 서면 하늘마루길 330 (도리),054-751-2444,,www.gyeongju.go.kr/area/page.do?mnu_uid=1291,100,공설,15,15,2,설치,설치,설치,미설치,설치
경상북도,영주시,고경사추모공원,경상북도 영주시 평은면 녹지로 216 (지곡리),054-637-8885,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상북도,영천시,관음사 봉안당,경상북도 영천시 북안면 돈암길 139 (자포리),,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상북도,구미시,구미시공설숭조당 제1관,경상북도 구미시 옥성면 선상동로 419 (초곡리),054-481-0572,,,0,공설,15,15,2,미설치,미설치,미설치,미설치,미설치
경상북도,구미시,구미시공설숭조당 제2관,경상북도 구미시 옥성면 선상동로 419-1 (초곡리),054-481-0572,,,0,공설,15,15,2,미설치,미설치,미설치,미설치,미설치
경상북도,칠곡군,극락사추모원 하늘정원,경상북도 칠곡군 지천면 창평로 415 (창평리),054-977-2223,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상북도,포항시,금강사추모관,경상북도 포항시 북구 침촌마을길 213-7 (양덕동),054-253-3398,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상북도,김천시,금릉공원묘원 제1봉안당,경상북도 김천시 봉산면 광천4길 155-200 (광천리),054-430-0333,,www.grpark.co.kr,100,사설,99,99,99,설치,설치,설치,설치,설치
경상북도,김천시,김천시립추모공원(봉안당),경상북도 김천시 봉산면 영남대로 431 (신암리),054-421-1616,054-437-1820,https://www.gcfmc.or.kr/gc_memorialpark/page/10014/10008.tc,307,공설,15,2,0,설치,미설치,설치,설치,미설치
경상북도,김천시,김천추모공원,경상북도 김천시 농공단지길 20-26 (신음동),054-437-3119,,gimcheonpark.co.kr/,0,사설,0,0,0,미설치,설치,설치,설치,설치
경상북도,영천시,나자렛집,경상북도 영천시 화산면 가일길 118 (연계리),054-033-0125,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상북도,청도군,대국사,"경상북도 청도군 금천면 소천길 68 (사전리, 대국사)",054-371-0101,,,100,사설,0,0,0,설치,설치,설치,설치,미설치
경상북도,영천시,대승불교법왕종 한광사,"경상북도 영천시 신녕면 권응수길 126 (화남리, 한광사)",054-336-3533,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상북도,경주시,대원사추모공원 봉안당,"경상북도 경주시 양남면 명주길 864-5 (효동리, 대원사)",054-743-1944,,www.daeonesa.com ,0,사설,99,99,99,미설치,미설치,미설치,미설치,미설치
경상북도,경주시,대한불교조계종 무일선원,"경상북도 경주시 감포읍 회곡길 127(대본리, 관음사)",054-753-8228,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상북도,영천시,대현사 추모관,경상북도 영천시 금호읍 사근달길 137 (대현사 추모관),054-331-1525,054-337-1525,,50,사설,0,0,0,미설치,미설치,설치,미설치,미설치
경상북도,청도군,동국사 영가추모관,경상북도 청도군 각남면 옥산길 248-283 (옥산리),054-373-0072,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상북도,포항시,무량사추모관,경상북도 포항시 북구 흥해읍 동해대로1393번길 111-99 (초곡리),054-261-7737,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상북도,영천시,보국사 봉안당,"경상북도 영천시 유삼길 67 (채신동, 보국사)",054-337-6500,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상북도,경주시,보은사납골당,경상북도 경주시 건천읍 단석로 1803-86 (송선리),054-751-9667,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상북도,청도군,보현사 무량수공원,"경상북도 청도군 청도읍 앞산공원길 14 (고수리, 보현사)",054-372-1434,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상북도,성주군,삼광사추모공원 봉안당,"경상북도 성주군 월항면 지산로 208 (지방리, 삼광사)",054-971-5669,,samgwangsa.co.kr,200,사설,70,0,0,설치,미설치,설치,미설치,미설치
경상북도,성주군,삼광사추모공원 봉안탑,"경상북도 성주군 월항면 지산로 208 (지방리, 삼광사)",054-971-5669,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상북도,성주군,삼광사추모공원 아미타봉안탑,"경상북도 성주군 월항면 지산로 208 (지방리, 삼광사)",054-971-5669,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상북도,경산시,삼성사 봉안당,경상북도 경산시 상대로 423 (유곡동),053-856-1110,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
